fullId,category,wnsynset,wnlemmas,up,front,unit,aligned.dims,isContainerLike,surfaceVolume,solidVolume,supportSurfaceArea,weight,staticFrictionForce,name,tags
wss.eda881a6ea96da8a46874ce99dea28d5,Couch,n4263630,"sofa,couch,lounge",,,0.025707397847678407,"210.15771\,96.06469\,85.36784",false,0.179158,0.376117,0.022105,283.81353343195207,2694.793015308964,bassam fellows cb     high back sofa,"bassam,couch,craftsmen,fellows,leather,modern,sofa"
wss.edac7cf37d1d7a42c79156efeb6d05c4,Bench,n3896948,park bench,"0\,0\,1","1\,0\,0",0.018019482497592058,"128.8386\,58.090847\,41.31004",false,0.019791,0.025889,0.024214,11.8746,72.15006960000001,austin backed bench,"armsbacked bench,austin,austin backed benchbench,bench,cantilever,courtyard,exterior,furniture,landscape,landscape architecture,landscape forms,landscapeforms,metal,no arms,outdoor,park,patio,seat,seating,site,site furniture,street,wood"
wss.edcbeac5da0b42dd7936acbca381136f,TrashBin,n2750182,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin",,,0.014148023260643388,"43.346863\,71.85413\,50.90233",true,0.008315,0.106151,0.150126,,,trash can,this is my first uploaded modle hope you enjoy
wss.ede6860947087bf513f520bfb5d78ae6,Cabinet,n2936496,cabinet,"0\,0\,1","1\,0\,0",0.014651467183204342,"124.88353\,127.33502\,34.221436",true,0.055318,0.28331,0.358842,37.187144444169725,367.690457837996,kitchen cabinet,"armario,cabinet,cinco,comb,combs,cozinha,door,doors,drawer,drawers,favo,favos,five,gaveta,gavetas,kitchen,pia,porta,portas,prateleira,prateleiras,real,sete,seven,shelf,shelves,sink,size,tamanho,three"
wss.ee0321eccd81331d3916324d7dda2b20,"MediaStorage,WallUnit",n3295564,entertainment center,,,0.03468504138359177,"263.6053\,76.3071\,131.80301",true,0.239156,0.779221,0.153955,,,entertainment center,"glass sliding door,reclaimed wood"
wss.ee077280e4f7c4a5ca554b08dbb3ef2,"Table,DiningTable",n4386330,table,"0\,0\,1","1\,0\,0",0.021378440849973517,"179.5789\,83.2014\,85.513756",false,0.078149,0.154152,0.02795,65.56085606134602,779.1583839254789,x farmhouse table,"diy,picnic,table,wood plans"
wss.ee2ea7d9f26f57886580dafdf181b2d7,Couch,n4263630,"sofa,couch,lounge",,,0.027318995188781888,"212.95787\,66.68403\,104.32849",false,0.137696,0.456429,0.00692,218.13141640030628,2071.145129081499,mies van der rohe barcelona couch,"barcelona,couch,day bed,furniture,mies van der rohe,seating"
wss.ee340b034f01d42514513156cf2b8d0d,TrashBin,n2750182,"ashcan,trash can,garbage can,wastebin,ash bin,ash-bin,ashbin,dustbin,trash barrel,trash bin",,,0.03848874043703857,"54.500813\,60.794117\,54.50098",true,0.004378,8.12E-4,0.117618,,,bin,*
wss.ee363b0c8f7a1e6bd5280ad5c23987e9,"TrashBin,_StanfordSceneDBModels",n3421810,garbage,,,0.026895945429984382,"29.04762\,48.858635\,43.57143",true,0.002579,5.45E-4,0.072617,,,indoor trashcan,"architecture,details,garbage,interior,trash,trashcan"
wss.ee36bdc21ebd1b1e0d20e361e356e90,"Computer,Desktop",n3924602,"personal computer,PC,microcomputer",,,0.00379260353413621,"24.892754\,53.2072\,54.048515",false,0.004572,0.071089,0.133599,,,pc,"computador,cpu,empresas mi,empresasmi,mi,pc"
wss.ee3b373aee74624ef228e31b813ebbce,PottedPlant,n17402,"plant,flora,plant life",,,0.07936026906286558,"73.26746\,90.82465\,73.26746",true,0.019048,0.19832,0.07799,31.589203199999996,177.321946368,flower vase,"chequered,flower,flowers,rose,roses,vase,vases"
wss.ee44778d76700a47647542bf39a7afeb,"Lamp,WallLamp",n4155768,sconce,,,0.062225162463572445,"87.11535\,54.447014\,26.181465",true,0.010156,0.077339,0.011858,21.83203791368296,216.21354251344894,rockport wall sconce light fixture,"lamp,light,luminaire,pendant"
wss.ee4a8aae221bd0bda72093f9b5aa73,"Chair,_StanfordSceneDBModels,_OIMwhitelist",n3005231,chair,"0\,0\,1","1\,0\,0",8.357802415718422E-4,"54.277916\,92.402664\,59.13421",,0.0111951,0.0323588,0.00177185,,,computer chair,"comfort,computer chair,furniture,relaxation,seat,sit"
wss.ee4e9fe62d6df973244473c1916c01a3,Desk,n3184367,desk,,,0.030198327180059926,"95.124725\,111.73381\,72.47598",false,0.023777,0.046094,0.035814,14.2662,86.6814312,ikea metal frame desk,"desk,glass shelf,ikea,metal frame"
wss.ee4ec19df3a6b81317fd40ad196436c,Couch,n4263630,"sofa,couch,lounge",,,0.024743941864254007,"221.39047\,83.48655\,68.546486",false,0.200709,0.757985,1.473045,317.95359672241074,3018.9509333082915,sofa,*
wss.ee53c928afaa339253250612ca93852,Candle,n2951508,"candle,taper,wax light",,,0.01820786996744014,"20.43795\,48.19113\,8.289787",false,3.22E-4,5.5E-4,0.005783,0.2898,0.28400400000000003,candelabra,"candelabra,candeliaber,candle,candle stick"
wss.ee5f19266a3ed535a6491c91cd8d7770,"Couch,_AttributesTrain",n4263630,"sofa,couch,lounge","0\,0\,1","1\,0\,0",0.022421308293033303,"215.56247\,99.15713\,66.20451",false,0.10781,0.346357,0.004538,170.7874448213239,1621.6168687999384,sofa  georgian,"georgian,regency,sofa,style"
wss.ee604a10db49f8151532ffeeb360da1,Dart,n3167484,dart,"0\,-1\,0","0\,0\,-1",3.4496465205733766E-4,"5.967889\,5.967889\,25.303156",false,2.7E-5,4.7E-5,4.0E-6,,,dart,*
wss.ee642ce4112cda8c229ab176c921b2b7,"Table,EndTable",n3184367,desk,"0\,0\,1","0\,-1\,0",0.028292273147981443,"66.04944\,46.517303\,73.559906",false,0.014142,0.040482,0.011625,11.864024189939162,140.9980660721714,outdoor side table,"end table,glass top,johnnyp,outdoor,side table,table,woven"
wss.ee67bded88d8ec4659554e7f795a10fa,"Cabinet,CurioCabinet",n3022003,"china cabinet,china closet",,,0.02915155133106757,"145.75764\,209.89117\,85.59455",true,0.361416,1.185976,0.011293,242.95941640034067,2402.278001915781,hutch,"furniture,hutch"
wss.ee7049259da1bcbbfaf46ebe96d4859c,"Bookcase,6Shelves",n2874241,bookcase,,,0.01793607720340647,"51.54862\,156.76419\,26.127409",true,0.056058,0.136232,0.141744,41.822943956261284,467.99703342202724,bookshelf ikea,"book case,bookcase,bookshelf,ikea,webric"
wss.ee7ef8b40cc2c90d6b7170bfc4da1f8,"_StanfordSceneDBModels,_SceneGalleryModels,CellPhone,_AttributesTrain,Ipod,_OIMwhitelist",n4408223,"telephone,phone,telephone set","0\,0\,1","0\,-1\,0",0.04034969024943975,"10.849923\,17.611788\,1.5911376",false,6.1E-5,2.5E-4,0.001308,,,ipod touch,"apple,iphone,ipod,ipod touch,itouch,music,video"
wss.ee8c6bdd41cb2f04c56f78d9daf213b,"Cabinet,FileCabinet",n3342085,"file,file cabinet,filing cabinet",,,0.017598079252393213,"61.593277\,84.47078\,29.916735",true,0.012507,0.159034,0.188269,8.407744596030781,83.13215510647197,filing cabnet,"cabnet,filing,filing cabnet"
wss.ee9136090b140ace3f7a74e12a274ef,"Sink,_StanfordSceneDBModels",n4230655,sink,,,0.0011104730490951943,"127.62923\,181.68\,72.58149",true,0.123508,0.709636,0.525817,328.3952739661132,8142.907138757514,sink,*
wss.ee9413ad4188449e2805f095cfc77729,Toilet,n4453655,"toilet,can,commode,crapper,pot,potty,stool,throne",,,0.04441115683433319,"79.94009\,153.2185\,52.73825",false,0.042886,0.16016,0.265508,78.086489099994,455.65313463598824,wall mounted urinal,"architecture,bathroom,commercial,details,fixture,interior,mounted,plumbing,restroom,toilet,urinal,wall"
wss.ee9cb649ef64105b62095c48c7bd5960,"Lamp,TableLamp",n4387620,table lamp,,,0.023166400813667023,"41.685738\,56.193813\,41.68576",true,0.001345,0.004129,0.034403,2.8913047453627003,28.63403059084176,table lamp,"decor,desk lamp,light,table lamp"
wss.eeaf791f75fbdf5b3498e05ab043d8c0,Chair,n3005231,chair,"0\,0\,1","1\,0\,0",0.024706150268256878,"94.84763\,94.74087\,89.737274",false,0.031065,0.136375,0.014605,36.796229248977,366.3244632710135,barcelona chair,"acad,barcelona,chair,mies,mies van der rohe,whiz"
wss.eeb68b656a0f55ac32304bd910080c01,LightSwitch,n4379457,"switch,electric switch,electrical switch",,,0.08732240521620303,"27.503153\,27.50309\,2.0627308",false,3.66E-4,0.001153,0.003878,0.3566096966976,3.680658222055853,x   mm light switch,"light,lighting,lights,services,switch"
wss.eec606568d7534574212ff51b27f0221,Bench,n2832068,bench,,,0.01887976150246422,"113.27857\,80.23899\,49.08738",false,0.033534,0.250958,0.432329,20.1204,122.2515504,restaurant booth seating,"restaurant booth,scenestudio,seating"
wss.eecf97919cea666e67903707764646db,"Lamp,_StanfordSceneDBModels",n4387620,table lamp,"0\,0\,1","1\,0\,0",0.013766870515749458,"27.142204\,112.23662\,84.55226",true,0.002184,0.002553,0.057357,4.6948769991614405,46.49570469174602,lamp,"floorlamp,lamp,licht,staande lamp"
wss.eed19d2be4bce1b15369d9faf0e54402,Books,n6422547,book,"-1\,0\,0","0\,0\,1",0.027714857647829758,"36.93077\,41.113773\,17.526888",false,0.001717,0.016469,0.097589,,,better books,"book,library"
wss.eed2fa156d662c79b26e384cea2f274e,"Table,DiningTable,RoundTable",n2897599,breakfast table,"0\,0\,1","0\,-1\,0",0.022735624799897852,"107.41217\,63.552265\,107.41243",false,0.018576,0.056516,0.029013,15.58380097244448,185.20577537524082,round breakfast table,*
wss.eed6ff95d6d8e9dc3321831d2245cf06,Bidet,n2839379,bidet,"0\,0\,1","0\,1\,0",,"41.52481\,16.240213\,50.932236",false,0.002409,0.014823,0.002628,,,k      c  reg      elongated bowl toilet seat with bidet functionality,"bidet,kohler,seat,toilet"
wss.eed75b804ca9d0961cb94426caef3438,"_GeoAutotagEvalSet,DeskLamp",n4387620,table lamp,"0\,0\,1","0\,1\,0",0.020383787488560328,"31.820946\,39.75919\,72.34779",true,0.003998,0.006426,0.066035,8.59437648472868,85.11438981575118,fase desklamp   s   s,*
wss.eed8823f3c060f7d1f933ebd223432ce,"FoodItem,Donut",n7654678,"doughnut,donut,sinker",,,4.2373520065278113E-4,"11.430765\,3.9669664\,11.179661",false,4.2E-5,2.56E-4,0.002479,,,simpsons donut,"america,donut,hmmm,homer,jespers,koen,movie,movies,simpson,simpsons,springfield"
wss.eedd27191cafb6752d8564c06b061019,Vase,n4529463,vase,,,0.012289380590708774,"40.845726\,55.938313\,40.845722",true,0.005622,0.029022,0.055252,13.307357928027002,336.09870222456533,vase,"pot,vase"
wss.eeea4812335bf243fb38a63611e4a62,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",,,0.027205960555444938,"179.55948\,83.65833\,49.65091",true,0.068793,0.588993,0.008265,41.275800000000004,250.79176080000002,dresser,"bed,drawers,dresser,furniture,room"
wss.eeed7789684ca4a470f9ed41913e458a,"Computer,Laptop",n3648120,"laptop,laptop computer","0\,0\,1","1\,0\,0",5.428517010258489E-5,"45.760742\,29.64703\,33.626102",false,0.002031,0.002858,0.003195,,,macbook pro,"apple,detailed,macbook,macbook pro"
wss.eeef39917dd113e053624ac0db0f7e5b,Chair,n3267635,"easy chair,lounge chair,overstuffed chair","0\,0\,1","0\,-1\,0",0.03000053410638483,"77.09508\,113.43952\,84.93901",false,0.021071,0.026829,0.005969,24.9584209401318,248.47329037770885,eames aluminum lounge chair,"charles eames,designer furniture,eames,eames aluminum group,eames chair,eames furniture,herman miller,lounge furniture,modern furniture,ray eames,smart furniture"
wss.eef44075cd1781f1b0a6e87d5d5521b6,"Table,DiningTable,_StanfordSceneDBModels,RoundTable,_OIMwhitelist",n3205892,"dining table,board","0\,0\,1","0\,-1\,0",0.025170730966736003,"120.640305\,74.57481\,120.64022",,0.0309785,0.0201146,0.00710649,,,halo dining table,"crate and barrel,dining table,glass table,round table"
wss.eeffd79536a7ab3e597ff152ef65c9c3,"Lamp,DeskLamp",n3641940,lamp,,,0.0492344561210595,"46.15193\,61.24668\,44.057358",true,0.002393,0.009219,0.069876,5.144157810894381,50.94515628541586,bankers desk lamp,*
wss.ef038ea23a0711bc3a10425a332ca4d8,"Oven,_StanfordSceneDBModels",n4337478,"stove,kitchen stove,range,kitchen range,cooking stove",,,0.031258521482445026,"150.04153\,134.41164\,118.78241",true,0.176139,1.980673,1.706022,470.07757051252173,16314.067098030457,kitchenaid selectra stove oven,"actual size,appliance,burners,electric,gas,kitchenaid,oven,selectra,stove"
wss.ef040abe81b466a44d60438d4183228b,"MediaStorage,WallUnit",n3295564,entertainment center,"0\,0\,1","1\,0\,0",0.02849062997299409,"283.8379\,103.278534\,38.106216",true,0.214294,0.305483,0.25963,,,windward entertainment center,*
wss.ef0eefeefe7b2b2ec19c30aa3956807a,"VideoGameController,PSP",,,"0\,1\,0","0\,0\,1",4.30193232956333E-4,"18.880627\,8.238201\,0.9824295",false,4.7E-5,1.1E-4,0.014706,,,psp sony,"psp,sony,vlad"
wss.ef108ed48f306268dc2899f75964481,"Computer,Laptop,_AttributesTrain",n3648120,"laptop,laptop computer",,,0.002598454690742595,"40.275963\,31.35919\,38.687668",false,0.0018,0.007458,0.093107,,,laptop,laptop
wss.ef1152b1660592d413f0924ccc9628e5,Chair,n2741540,armchair,"0\,0\,1","0\,-1\,0",0.033269877309143304,"86.461105\,109.91842\,80.47037",false,0.021246,0.090415,0.006932,25.165706957146803,250.53692408356522,bitmore chair,"armchair,arqpadao,brasil,cadeira,chair,furniture"
wss.ef13f960f08edac3b91b871e750ca615,Chair,n3005231,chair,"0\,0\,1","1\,0\,0",0.03577864220410877,"65.346825\,125.056725\,78.20996",false,0.026357,0.063919,0.064145,31.219643145510602,310.80682048717534,chair,desk chair dorm wood carpet fabric mswanoski
wss.ef165f4fb892c227d810b14a81e12eca,"Bookcase,7Shelves",n2874241,bookcase,,,0.0116020767852222,"139.22491\,84.98521\,11.021973",true,0.034484,0.034549,0.166578,25.72732525933344,287.88771808707384,wide classic bookshelf by smart furniture      f,"bookcase,bookshelf,shelves,smart furniture"
wss.ef2bcdeee31e215d2fc64a9331b7788,"ChestOfDrawers,DresserWithMirror,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",,,0.019329439080453547,"93.74786\,160.34853\,49.180466",true,0.089327,0.329607,0.00973,53.5962,325.65051120000004,hemnes mirror chest,"armoire,bedroom furniture,chest of drawers,dresser,hemnes,ikea"
wss.ef388bb1346cfd61503a2b265212b08,Refrigerator,n3278824,"electric refrigerator,fridge",,,0.004194015896897733,"69.994354\,165.45392\,73.58316",true,0.072373,0.785694,0.472012,194.36556971502358,4941.866026272958,fridge,*
wss.ef3b459ecb092dc5738e43095496b061,Cabinet,n2936496,cabinet,,,0.039931770222903736,"140.75949\,106.81748\,41.928356",true,0.097305,0.373505,0.002177,65.4126159683997,646.771756027445,martha     s vineyard cupboard from popular woodworking magazine sept,*
wss.ef3d038046cab5cabeb3159acb187cec,"Keyboard,_StanfordSceneDBModels,_SceneGalleryModels,_Attributes,_OIMwhitelist",n3089055,"computer keyboard,keypad",,,0.36057740470653576,"52.792137\,5.3285766\,19.535975",false,0.002001,0.003418,0.070934,,,keyboard,"computer,electronic,keyboard,pc,typing"
wss.ef3d44f20e91a0b335836c728d324152,"Bed,PosterBed",n2821967,bed,,,0.02558122916927856,"239.6981\,235.66963\,212.50539",false,0.488608,2.319862,0.044887,296.29690236364803,2642.8668907683627,kare       coco sky bed    x     coco himmelbett    x,"bedroom,design,himmelbett,kare,lifestyle,living,romantik,schlafzimmer,skybed,trendy,wohnen"
wss.ef429c963bd302e12e31522a5fff34b0,TV,n4413042,"television receiver,television,television set,tv,tv set,idiot box,boob tube,telly,goggle box","0\,1\,0","0\,0\,1",0.01780890573749453,"89.04453\,64.72362\,6.6783395",false,0.009121,0.037124,0.582281,22.62317186284848,153.146963654045,television,"camilo,el,tele,television,tv,vision"
wss.ef4477d93024243dafd91e5a00476f65,PianoKeyboard,n3935052,"piano keyboard,fingerboard,clavier",,,0.02918593160802086,"116.62873\,27.315407\,35.741093",false,0.01447,0.031226,0.397508,,,keyboard,*
wss.ef454c8fa095b45bf235a5a36b93e55c,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser",,,0.0281494182157408,"157.63672\,115.41262\,59.465637",true,0.07813,0.969275,0.005157,46.878,284.830728,george nelson dresser,"dresser,furniture,george nelson,herman miller"
wss.ef45c648fe3b0dde8449e0b8dd14796b,"Lamp,TableLamp",n4387620,table lamp,,,0.028926570587275217,"37.016174\,63.75214\,34.51684",true,0.003128,0.008954,0.030562,6.72416449330448,66.59274921052267,lamp twist,"furniture,lamp,table lamp"
wss.ef4a5d99b58ccb63bec87e3f451c8236,"Rug,_StanfordSceneDBModels",n4125115,"rug,carpet,carpeting",,,0.00839510622168491,"149.64024\,2.5185318\,228.15549",false,0.121782,0.121782,3.416105,219.2076,1503.764136,contemporary rug,"contemparary rug,decor,rug decoration"
wss.ef5269ba557da598561dce3fe08634b7,Vase,n4529463,vase,,,0.004652950672238213,"35.659187\,62.626392\,35.65924",true,0.004906,0.032505,0.031144,11.612575239221002,293.2942428163852,vase,"cup,holder,plant,pot,vase,water"
wss.ef5942b7b3d3dc7f35836c728d324152,Vase,n4529463,vase,,,0.04684167550483902,"32.07016\,66.38964\,32.070198",true,0.002613,0.028668,0.024696,6.185010008170501,156.2123637340429,kare       vase network drop  vase network drop,"decoration,design,dining room,kare,lifestyle,lounge,speisezimmer,trendy,vase,wohnen"
wss.ef631a2ce94fae3ab8966911a5afa22c,Bottle,n2879899,bottle,,,6.607086863145301E-4,"11.460297\,33.771133\,12.876775",true,3.5E-4,7.21E-4,9.26E-4,0.7902653063200001,12.505006005567155,powerade bottle,"ade,aid,bootle,coca,coke,cola,drink,energy,gatorade,power,powerade,sports"
wss.ef720f831d66f1dfb9e9d2d0e08dd336,"ChestOfDrawers,Dresser",n3018908,"chest of drawers,chest,bureau,dresser","0\,0\,1","0\,1\,0",0.03272597265197909,"155.44844\,118.62306\,58.906754",true,0.237829,0.882105,0.016519,142.69740000000002,867.0294024000001,updated seven drawer dresser,*
wss.ef72310b39244eca6aa35752fcfa44c0,LDesk,n4386330,table,"0\,0\,1","0\,-1\,0",,"151.10817\,83.21481\,165.08762",false,0.145436,0.358687,0.094983,87.2616,530.2014816000001,big green egg wood top corner table,"big green egg,table"
wss.ef8069fb0c4fa45454ea70ce1ed3957e,Camera,n3200746,digital camera,"0\,0\,1","-1\,0\,0",0.05915821051070071,"18.883726\,12.344012\,3.4935942",false,9.3E-5,4.97E-4,0.0038,,,digigr     k pixel digital camera,"camera,digital camera,electronics,photography"
wss.ef8b12ca72941744d50e0b03bffd8016,Fireplace,n3351301,"fireplace,hearth,open fireplace",,,0.04702042011648508,"191.89505\,193.33655\,56.424507",true,0.170152,2.012748,1.057445,293.3040350716321,4495.360373916352,fireplace,"bedroom,decorative,fireplace,furniture,home,interior,living room,winter"
wss.efa820f23dd6e7afed6ac3bec68917ef,"Lamp,CeilingLamp",n3641940,lamp,,,0.02516283253427747,"49.52295\,80.243805\,49.52539",true,0.004506,0.010858,0.031126,11.62548,77.47219872000001,lamp,*
wss.efb047ee54f6a024fd5f00d1c8d5ab1,"Lamp,DeskLamp",n3641940,lamp,"0\,0\,1","-1\,0\,0",0.002053150388075247,"59.13073\,43.270145\,49.532253",true,0.004096,0.010898,0.295012,8.80504404238336,87.20073553909874,desk lamp  black,"desk,lamp,light,office"
wss.efc12853b6eed5db76e6d72cfb2ea773,"Bed,_Attributes,QueenBed",n2821967,bed,"0\,0\,1","1\,0\,0",0.02621107983054477,"206.58165\,105.522545\,223.80197",false,0.221092,0.312484,0.044939,134.072456319552,1195.880392080684,bed,"bauhaus,bed,brass,chair,chairs,chaise lounge,daybed,furniture,modern,quilt,rug,sofa,table,texture,textures"
wss.efd0a30284addbd75429a46527d69a9a,Fish,n2514684,fish,"0\,0\,1","-1\,0\,0",0.010102087395195943,"36.667847\,17.696129\,9.6585655",,,,,,,largemouth bass,"bass,birdman,fish,lake,large,mouth,pond,river,swim,water"
wss.efd3bd598363228817ab456927834f21,Sink,n4230655,sink,,,0.04202473782181787,"118.71979\,177.28345\,89.89807",true,0.055888,0.110176,0.002302,148.60053657591516,3684.7070163137596,waterworks palladio washstand legs and lavatory top,"bathroom,lavatory,sink,washstand,waterworks"
wss.efdb31d98cdf256b6efa42e2d325ad4b,MediaPlayer,n2991759,CD player,,,0.027946664180062777,"59.386673\,17.814602\,37.727997",true,0.003546,0.039825,0.016898,,,dvd player,"cad,dhs,dhscad,duxbury,duxtech,dvd,player,vcr"
wss.efdd14974e7b093ca7fdc1227f7f3b22,"Table,CoffeeTable",n3067971,"coffee table,cocktail table","0\,0\,1","0\,-1\,0",0.030859651247482554,"123.43861\,55.54737\,61.719303",false,0.052706,0.162704,0.130944,44.216182927091886,525.487489068015,kreative kollection coffee table,"coffee table,contemporary,kollection,kreative,modern"
wss.efe2bb181502eac1f3c9c1464e55d580,"Desk,_OIMwhitelist",n4615687,writing desk,,,0.026000452951036753,"133.07318\,76.59889\,56.657326",false,0.073695,0.180865,0.05134,44.217,268.66249200000004,writing desk,"compactness,design,interior,table"
